User_ID,Session_ID,User_Type,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR01553,USR01553_SES0_cffbe,Returning,Browse,2026-03-18 23:29:22,Desktop,South,Google Ads,Beauty,0.0,No
USR01553,USR01553_SES0_cffbe,Returning,Add to Cart,2026-03-18 23:31:22,Desktop,South,Google Ads,Beauty,0.0,No
USR01553,USR01553_SES1_73b19,Returning,Browse,2026-03-19 06:29:22,Tablet,West,Email,Sports,0.0,Yes
USR01553,USR01553_SES2_e8cec,Returning,Browse,2026-03-21 03:29:22,Desktop,South,Organic,Electronics,0.0,No
USR01553,USR01553_SES2_e8cec,Returning,Add to Cart,2026-03-21 03:32:22,Desktop,South,Organic,Electronics,0.0,No
USR01554,USR01554_SES0_83b8f,New,Browse,2026-04-01 01:12:19,Desktop,South,Google Ads,Electronics,0.0,Yes
USR01554,USR01554_SES1_5bb62,New,Browse,2026-04-02 06:12:19,Desktop,North,Email,Fashion,0.0,Yes
USR01554,USR01554_SES2_395d2,New,Browse,2026-04-04 00:12:19,Desktop,East,Social Media,Home,0.0,Yes
USR01555,USR01555_SES0_95db7,New,Browse,2026-04-04 06:55:03,Mobile,South,Social Media,Electronics,0.0,Yes
USR01555,USR01555_SES1_e446a,New,Browse,2026-04-04 23:55:03,Mobile,North,Social Media,Fashion,0.0,No
USR01555,USR01555_SES1_e446a,New,Add to Cart,2026-04-05 00:01:03,Mobile,North,Social Media,Fashion,0.0,No
USR01555,USR01555_SES1_e446a,New,Checkout,2026-04-05 00:05:03,Mobile,North,Social Media,Fashion,0.0,No
USR01555,USR01555_SES2_f4190,New,Browse,2026-04-05 16:55:03,Desktop,South,Social Media,Fashion,0.0,No
USR01555,USR01555_SES2_f4190,New,Add to Cart,2026-04-05 17:01:03,Desktop,South,Social Media,Fashion,0.0,No
USR01556,USR01556_SES0_98c85,New,Browse,2026-03-25 17:35:20,Desktop,East,Email,Sports,0.0,Yes
USR01556,USR01556_SES1_24fe6,New,Browse,2026-03-26 08:35:20,Tablet,East,Organic,Sports,0.0,Yes
USR01556,USR01556_SES2_635e0,New,Browse,2026-03-26 21:35:20,Tablet,West,Organic,Fashion,0.0,No
USR01556,USR01556_SES2_635e0,New,Add to Cart,2026-03-26 21:37:20,Tablet,West,Organic,Fashion,0.0,No
USR01557,USR01557_SES0_f4dad,New,Browse,2026-04-04 07:39:19,Desktop,West,Organic,Fashion,0.0,Yes
USR01558,USR01558_SES0_63f23,Returning,Browse,2026-04-09 03:15:37,Mobile,East,Organic,Home,0.0,Yes
USR01559,USR01559_SES0_0bdf6,Returning,Browse,2026-03-24 17:00:39,Tablet,East,Organic,Home,0.0,No
USR01559,USR01559_SES0_0bdf6,Returning,Add to Cart,2026-03-24 17:02:39,Tablet,East,Organic,Home,0.0,No
USR01559,USR01559_SES0_0bdf6,Returning,Checkout,2026-03-24 17:04:39,Tablet,East,Organic,Home,0.0,No
USR01560,USR01560_SES0_08b17,New,Browse,2026-03-28 05:09:46,Tablet,South,Social Media,Sports,0.0,Yes
USR01560,USR01560_SES1_6160a,New,Browse,2026-03-30 02:09:46,Mobile,West,Organic,Sports,0.0,Yes
USR01560,USR01560_SES2_cf2e3,New,Browse,2026-03-31 06:09:46,Tablet,North,Email,Fashion,0.0,Yes
USR01561,USR01561_SES0_07ad3,Returning,Browse,2026-03-15 15:03:26,Tablet,West,Email,Beauty,0.0,No
USR01561,USR01561_SES0_07ad3,Returning,Add to Cart,2026-03-15 15:05:26,Tablet,West,Email,Beauty,0.0,No
USR01561,USR01561_SES1_d81bf,Returning,Browse,2026-03-17 09:03:26,Desktop,North,Email,Sports,0.0,No
USR01561,USR01561_SES1_d81bf,Returning,Add to Cart,2026-03-17 09:06:26,Desktop,North,Email,Sports,0.0,No
USR01561,USR01561_SES1_d81bf,Returning,Checkout,2026-03-17 09:12:26,Desktop,North,Email,Sports,0.0,No
USR01561,USR01561_SES1_d81bf,Returning,Purchase,2026-03-17 09:16:26,Desktop,North,Email,Sports,1156.65,No
USR01561,USR01561_SES2_af7c2,Returning,Browse,2026-03-19 02:03:26,Tablet,South,Google Ads,Electronics,0.0,No
USR01561,USR01561_SES2_af7c2,Returning,Add to Cart,2026-03-19 02:09:26,Tablet,South,Google Ads,Electronics,0.0,No
USR01562,USR01562_SES0_0f37b,New,Browse,2026-04-02 20:27:31,Desktop,West,Organic,Electronics,0.0,No
USR01562,USR01562_SES0_0f37b,New,Add to Cart,2026-04-02 20:32:31,Desktop,West,Organic,Electronics,0.0,No
USR01562,USR01562_SES1_d9d5c,New,Browse,2026-04-04 07:27:31,Desktop,East,Email,Electronics,0.0,No
USR01562,USR01562_SES1_d9d5c,New,Add to Cart,2026-04-04 07:30:31,Desktop,East,Email,Electronics,0.0,No
USR01562,USR01562_SES1_d9d5c,New,Checkout,2026-04-04 07:35:31,Desktop,East,Email,Electronics,0.0,No
USR01562,USR01562_SES2_2a0ea,New,Browse,2026-04-05 11:27:31,Tablet,South,Organic,Home,0.0,No
USR01562,USR01562_SES2_2a0ea,New,Add to Cart,2026-04-05 11:32:31,Tablet,South,Organic,Home,0.0,No
USR01563,USR01563_SES0_a0664,New,Browse,2026-03-27 07:12:05,Tablet,South,Email,Electronics,0.0,No
USR01563,USR01563_SES0_a0664,New,Add to Cart,2026-03-27 07:17:05,Tablet,South,Email,Electronics,0.0,No
USR01564,USR01564_SES0_07ac8,Returning,Browse,2026-04-01 19:27:38,Tablet,South,Email,Beauty,0.0,No
USR01564,USR01564_SES0_07ac8,Returning,Add to Cart,2026-04-01 19:30:38,Tablet,South,Email,Beauty,0.0,No
USR01564,USR01564_SES0_07ac8,Returning,Checkout,2026-04-01 19:36:38,Tablet,South,Email,Beauty,0.0,No
USR01564,USR01564_SES1_e85ca,Returning,Browse,2026-04-02 07:27:38,Mobile,West,Google Ads,Sports,0.0,No
USR01564,USR01564_SES1_e85ca,Returning,Add to Cart,2026-04-02 07:32:38,Mobile,West,Google Ads,Sports,0.0,No
USR01564,USR01564_SES2_08a15,Returning,Browse,2026-04-04 01:27:38,Desktop,West,Google Ads,Sports,0.0,No
USR01564,USR01564_SES2_08a15,Returning,Add to Cart,2026-04-04 01:30:38,Desktop,West,Google Ads,Sports,0.0,No
USR01565,USR01565_SES0_89359,New,Browse,2026-03-22 00:00:22,Mobile,East,Social Media,Fashion,0.0,No
USR01565,USR01565_SES0_89359,New,Add to Cart,2026-03-22 00:06:22,Mobile,East,Social Media,Fashion,0.0,No
USR01565,USR01565_SES0_89359,New,Checkout,2026-03-22 00:09:22,Mobile,East,Social Media,Fashion,0.0,No
USR01565,USR01565_SES0_89359,New,Purchase,2026-03-22 00:14:22,Mobile,East,Social Media,Fashion,1856.94,No
USR01565,USR01565_SES1_17aea,New,Browse,2026-03-22 11:00:22,Mobile,South,Social Media,Fashion,0.0,No
USR01565,USR01565_SES1_17aea,New,Add to Cart,2026-03-22 11:04:22,Mobile,South,Social Media,Fashion,0.0,No
USR01565,USR01565_SES1_17aea,New,Checkout,2026-03-22 11:07:22,Mobile,South,Social Media,Fashion,0.0,No
USR01565,USR01565_SES1_17aea,New,Purchase,2026-03-22 11:12:22,Mobile,South,Social Media,Fashion,906.33,No
USR01566,USR01566_SES0_6a272,New,Browse,2026-03-31 16:36:16,Desktop,North,Organic,Fashion,0.0,Yes
USR01566,USR01566_SES1_c428d,New,Browse,2026-04-01 02:36:16,Desktop,North,Social Media,Sports,0.0,Yes
USR01566,USR01566_SES2_ba91f,New,Browse,2026-04-01 13:36:16,Tablet,North,Social Media,Fashion,0.0,No
USR01566,USR01566_SES2_ba91f,New,Add to Cart,2026-04-01 13:42:16,Tablet,North,Social Media,Fashion,0.0,No
USR01567,USR01567_SES0_897fe,Returning,Browse,2026-04-08 12:45:46,Mobile,North,Email,Electronics,0.0,No
USR01567,USR01567_SES0_897fe,Returning,Add to Cart,2026-04-08 12:49:46,Mobile,North,Email,Electronics,0.0,No
USR01568,USR01568_SES0_92369,New,Browse,2026-03-26 13:05:38,Tablet,North,Social Media,Electronics,0.0,No
USR01568,USR01568_SES0_92369,New,Add to Cart,2026-03-26 13:09:38,Tablet,North,Social Media,Electronics,0.0,No
USR01568,USR01568_SES1_f0ece,New,Browse,2026-03-27 00:05:38,Desktop,South,Google Ads,Sports,0.0,No
USR01568,USR01568_SES1_f0ece,New,Add to Cart,2026-03-27 00:08:38,Desktop,South,Google Ads,Sports,0.0,No
USR01568,USR01568_SES1_f0ece,New,Checkout,2026-03-27 00:13:38,Desktop,South,Google Ads,Sports,0.0,No
USR01568,USR01568_SES2_e78ec,New,Browse,2026-03-27 22:05:38,Tablet,West,Social Media,Beauty,0.0,No
USR01568,USR01568_SES2_e78ec,New,Add to Cart,2026-03-27 22:10:38,Tablet,West,Social Media,Beauty,0.0,No
USR01569,USR01569_SES0_baab4,New,Browse,2026-03-10 12:16:56,Tablet,East,Google Ads,Beauty,0.0,No
USR01569,USR01569_SES0_baab4,New,Add to Cart,2026-03-10 12:21:56,Tablet,East,Google Ads,Beauty,0.0,No
USR01569,USR01569_SES0_baab4,New,Checkout,2026-03-10 12:26:56,Tablet,East,Google Ads,Beauty,0.0,No
USR01570,USR01570_SES0_943d9,New,Browse,2026-03-16 17:43:53,Desktop,North,Email,Beauty,0.0,No
USR01570,USR01570_SES0_943d9,New,Add to Cart,2026-03-16 17:46:53,Desktop,North,Email,Beauty,0.0,No
USR01570,USR01570_SES0_943d9,New,Checkout,2026-03-16 17:50:53,Desktop,North,Email,Beauty,0.0,No
USR01570,USR01570_SES1_fa799,New,Browse,2026-03-16 23:43:53,Desktop,East,Social Media,Electronics,0.0,Yes
USR01571,USR01571_SES0_77c69,New,Browse,2026-03-14 19:38:01,Desktop,North,Email,Beauty,0.0,No
USR01571,USR01571_SES0_77c69,New,Add to Cart,2026-03-14 19:41:01,Desktop,North,Email,Beauty,0.0,No
USR01571,USR01571_SES1_4609f,New,Browse,2026-03-15 21:38:01,Mobile,South,Email,Fashion,0.0,Yes
USR01571,USR01571_SES2_88aaf,New,Browse,2026-03-16 14:38:01,Desktop,North,Organic,Home,0.0,No
USR01571,USR01571_SES2_88aaf,New,Add to Cart,2026-03-16 14:40:01,Desktop,North,Organic,Home,0.0,No
USR01572,USR01572_SES0_a782f,New,Browse,2026-03-16 12:53:18,Desktop,East,Google Ads,Sports,0.0,No
USR01572,USR01572_SES0_a782f,New,Add to Cart,2026-03-16 12:57:18,Desktop,East,Google Ads,Sports,0.0,No
USR01572,USR01572_SES1_a828c,New,Browse,2026-03-16 18:53:18,Mobile,South,Organic,Sports,0.0,No
USR01572,USR01572_SES1_a828c,New,Add to Cart,2026-03-16 18:56:18,Mobile,South,Organic,Sports,0.0,No
USR01572,USR01572_SES1_a828c,New,Checkout,2026-03-16 19:00:18,Mobile,South,Organic,Sports,0.0,No
USR01572,USR01572_SES1_a828c,New,Purchase,2026-03-16 19:03:18,Mobile,South,Organic,Sports,672.01,No
USR01572,USR01572_SES2_e25f2,New,Browse,2026-03-17 12:53:18,Desktop,West,Email,Home,0.0,Yes
USR01573,USR01573_SES0_bcd28,New,Browse,2026-03-31 04:22:27,Tablet,East,Email,Electronics,0.0,No
USR01573,USR01573_SES0_bcd28,New,Add to Cart,2026-03-31 04:25:27,Tablet,East,Email,Electronics,0.0,No
USR01573,USR01573_SES0_bcd28,New,Checkout,2026-03-31 04:30:27,Tablet,East,Email,Electronics,0.0,No
USR01573,USR01573_SES1_addce,New,Browse,2026-04-02 02:22:27,Mobile,South,Organic,Fashion,0.0,No
USR01573,USR01573_SES1_addce,New,Add to Cart,2026-04-02 02:24:27,Mobile,South,Organic,Fashion,0.0,No
USR01573,USR01573_SES1_addce,New,Checkout,2026-04-02 02:30:27,Mobile,South,Organic,Fashion,0.0,No
USR01574,USR01574_SES0_ea2ca,Returning,Browse,2026-03-18 13:08:37,Mobile,South,Email,Beauty,0.0,No
USR01574,USR01574_SES0_ea2ca,Returning,Add to Cart,2026-03-18 13:11:37,Mobile,South,Email,Beauty,0.0,No
USR01574,USR01574_SES1_2bdd6,Returning,Browse,2026-03-20 04:08:37,Mobile,North,Google Ads,Sports,0.0,No
USR01574,USR01574_SES1_2bdd6,Returning,Add to Cart,2026-03-20 04:10:37,Mobile,North,Google Ads,Sports,0.0,No
USR01574,USR01574_SES2_538db,Returning,Browse,2026-03-22 02:08:37,Desktop,West,Organic,Home,0.0,No
USR01574,USR01574_SES2_538db,Returning,Add to Cart,2026-03-22 02:11:37,Desktop,West,Organic,Home,0.0,No
USR01575,USR01575_SES0_d950c,New,Browse,2026-03-16 03:37:38,Desktop,East,Organic,Sports,0.0,No
USR01575,USR01575_SES0_d950c,New,Add to Cart,2026-03-16 03:39:38,Desktop,East,Organic,Sports,0.0,No
USR01575,USR01575_SES0_d950c,New,Checkout,2026-03-16 03:41:38,Desktop,East,Organic,Sports,0.0,No
USR01575,USR01575_SES1_27530,New,Browse,2026-03-17 05:37:38,Desktop,South,Organic,Beauty,0.0,No
USR01575,USR01575_SES1_27530,New,Add to Cart,2026-03-17 05:39:38,Desktop,South,Organic,Beauty,0.0,No
USR01575,USR01575_SES1_27530,New,Checkout,2026-03-17 05:42:38,Desktop,South,Organic,Beauty,0.0,No
USR01576,USR01576_SES0_a395e,New,Browse,2026-03-12 02:20:27,Mobile,West,Social Media,Sports,0.0,No
USR01576,USR01576_SES0_a395e,New,Add to Cart,2026-03-12 02:25:27,Mobile,West,Social Media,Sports,0.0,No
USR01576,USR01576_SES0_a395e,New,Checkout,2026-03-12 02:31:27,Mobile,West,Social Media,Sports,0.0,No
USR01576,USR01576_SES0_a395e,New,Purchase,2026-03-12 02:36:27,Mobile,West,Social Media,Sports,234.5,No
USR01576,USR01576_SES1_d1ef2,New,Browse,2026-03-12 15:20:27,Tablet,South,Social Media,Sports,0.0,Yes
USR01576,USR01576_SES2_67d0a,New,Browse,2026-03-13 02:20:27,Tablet,South,Social Media,Home,0.0,No
USR01576,USR01576_SES2_67d0a,New,Add to Cart,2026-03-13 02:23:27,Tablet,South,Social Media,Home,0.0,No
USR01576,USR01576_SES2_67d0a,New,Checkout,2026-03-13 02:27:27,Tablet,South,Social Media,Home,0.0,No
USR01576,USR01576_SES2_67d0a,New,Purchase,2026-03-13 02:32:27,Tablet,South,Social Media,Home,243.12,No
USR01577,USR01577_SES0_33e68,New,Browse,2026-03-13 14:03:46,Mobile,East,Google Ads,Beauty,0.0,Yes
USR01578,USR01578_SES0_65cb1,New,Browse,2026-03-13 21:48:52,Mobile,South,Email,Electronics,0.0,No
USR01578,USR01578_SES0_65cb1,New,Add to Cart,2026-03-13 21:54:52,Mobile,South,Email,Electronics,0.0,No
USR01578,USR01578_SES0_65cb1,New,Checkout,2026-03-13 21:59:52,Mobile,South,Email,Electronics,0.0,No
USR01578,USR01578_SES1_fb3b6,New,Browse,2026-03-14 09:48:52,Tablet,West,Google Ads,Fashion,0.0,No
USR01578,USR01578_SES1_fb3b6,New,Add to Cart,2026-03-14 09:51:52,Tablet,West,Google Ads,Fashion,0.0,No
USR01578,USR01578_SES1_fb3b6,New,Checkout,2026-03-14 09:54:52,Tablet,West,Google Ads,Fashion,0.0,No
USR01578,USR01578_SES1_fb3b6,New,Purchase,2026-03-14 09:58:52,Tablet,West,Google Ads,Fashion,822.61,No
USR01579,USR01579_SES0_31bbe,Returning,Browse,2026-03-20 19:13:43,Desktop,North,Organic,Beauty,0.0,No
USR01579,USR01579_SES0_31bbe,Returning,Add to Cart,2026-03-20 19:15:43,Desktop,North,Organic,Beauty,0.0,No
USR01579,USR01579_SES0_31bbe,Returning,Checkout,2026-03-20 19:20:43,Desktop,North,Organic,Beauty,0.0,No
USR01579,USR01579_SES1_2dd61,Returning,Browse,2026-03-21 17:13:43,Mobile,South,Organic,Fashion,0.0,No
USR01579,USR01579_SES1_2dd61,Returning,Add to Cart,2026-03-21 17:18:43,Mobile,South,Organic,Fashion,0.0,No
USR01580,USR01580_SES0_22268,New,Browse,2026-04-01 13:41:14,Desktop,East,Organic,Home,0.0,No
USR01580,USR01580_SES0_22268,New,Add to Cart,2026-04-01 13:45:14,Desktop,East,Organic,Home,0.0,No
USR01581,USR01581_SES0_dc106,New,Browse,2026-04-03 13:49:37,Tablet,South,Google Ads,Beauty,0.0,No
USR01581,USR01581_SES0_dc106,New,Add to Cart,2026-04-03 13:55:37,Tablet,South,Google Ads,Beauty,0.0,No
USR01581,USR01581_SES1_4ae32,New,Browse,2026-04-05 12:49:37,Mobile,East,Email,Home,0.0,No
USR01581,USR01581_SES1_4ae32,New,Add to Cart,2026-04-05 12:51:37,Mobile,East,Email,Home,0.0,No
USR01581,USR01581_SES1_4ae32,New,Checkout,2026-04-05 12:54:37,Mobile,East,Email,Home,0.0,No
USR01582,USR01582_SES0_b161b,Returning,Browse,2026-03-23 10:52:00,Mobile,South,Google Ads,Home,0.0,No
USR01582,USR01582_SES0_b161b,Returning,Add to Cart,2026-03-23 10:56:00,Mobile,South,Google Ads,Home,0.0,No
USR01582,USR01582_SES1_4ea1c,Returning,Browse,2026-03-24 04:52:00,Tablet,East,Google Ads,Fashion,0.0,Yes
USR01583,USR01583_SES0_01351,New,Browse,2026-03-24 13:59:17,Mobile,West,Google Ads,Electronics,0.0,No
USR01583,USR01583_SES0_01351,New,Add to Cart,2026-03-24 14:03:17,Mobile,West,Google Ads,Electronics,0.0,No
USR01583,USR01583_SES1_f10f7,New,Browse,2026-03-25 02:59:17,Tablet,East,Social Media,Home,0.0,No
USR01583,USR01583_SES1_f10f7,New,Add to Cart,2026-03-25 03:05:17,Tablet,East,Social Media,Home,0.0,No
USR01584,USR01584_SES0_1936a,New,Browse,2026-03-23 07:25:35,Desktop,South,Google Ads,Sports,0.0,Yes
USR01585,USR01585_SES0_c4e7f,New,Browse,2026-04-06 00:47:11,Mobile,North,Google Ads,Beauty,0.0,No
USR01585,USR01585_SES0_c4e7f,New,Add to Cart,2026-04-06 00:51:11,Mobile,North,Google Ads,Beauty,0.0,No
USR01585,USR01585_SES0_c4e7f,New,Checkout,2026-04-06 00:55:11,Mobile,North,Google Ads,Beauty,0.0,No
USR01585,USR01585_SES1_30687,New,Browse,2026-04-07 18:47:11,Mobile,West,Organic,Fashion,0.0,No
USR01585,USR01585_SES1_30687,New,Add to Cart,2026-04-07 18:49:11,Mobile,West,Organic,Fashion,0.0,No
USR01586,USR01586_SES0_d3cab,Returning,Browse,2026-03-17 03:08:52,Mobile,West,Social Media,Electronics,0.0,Yes
USR01587,USR01587_SES0_32ab8,New,Browse,2026-03-28 19:32:06,Tablet,East,Google Ads,Electronics,0.0,No
USR01587,USR01587_SES0_32ab8,New,Add to Cart,2026-03-28 19:38:06,Tablet,East,Google Ads,Electronics,0.0,No
USR01588,USR01588_SES0_3e6a8,Returning,Browse,2026-03-20 20:33:13,Desktop,West,Organic,Sports,0.0,Yes
USR01589,USR01589_SES0_42dfb,New,Browse,2026-03-19 06:15:45,Desktop,South,Email,Home,0.0,Yes
USR01589,USR01589_SES1_2aba3,New,Browse,2026-03-19 20:15:45,Tablet,West,Organic,Sports,0.0,No
USR01589,USR01589_SES1_2aba3,New,Add to Cart,2026-03-19 20:21:45,Tablet,West,Organic,Sports,0.0,No
USR01589,USR01589_SES2_88926,New,Browse,2026-03-21 02:15:45,Mobile,East,Email,Fashion,0.0,Yes
USR01590,USR01590_SES0_a1dc2,New,Browse,2026-03-28 16:09:53,Desktop,North,Email,Fashion,0.0,No
USR01590,USR01590_SES0_a1dc2,New,Add to Cart,2026-03-28 16:11:53,Desktop,North,Email,Fashion,0.0,No
USR01590,USR01590_SES1_0935c,New,Browse,2026-03-30 06:09:53,Mobile,South,Email,Sports,0.0,Yes
USR01591,USR01591_SES0_0e4aa,New,Browse,2026-03-30 20:14:16,Tablet,East,Google Ads,Electronics,0.0,Yes
USR01591,USR01591_SES1_db866,New,Browse,2026-03-31 20:14:16,Desktop,South,Email,Fashion,0.0,Yes
USR01591,USR01591_SES2_dddf1,New,Browse,2026-04-02 02:14:16,Desktop,South,Organic,Electronics,0.0,No
USR01591,USR01591_SES2_dddf1,New,Add to Cart,2026-04-02 02:20:16,Desktop,South,Organic,Electronics,0.0,No
USR01591,USR01591_SES2_dddf1,New,Checkout,2026-04-02 02:25:16,Desktop,South,Organic,Electronics,0.0,No
USR01592,USR01592_SES0_72ae6,New,Browse,2026-04-05 16:33:43,Desktop,South,Email,Sports,0.0,No
USR01592,USR01592_SES0_72ae6,New,Add to Cart,2026-04-05 16:39:43,Desktop,South,Email,Sports,0.0,No
USR01592,USR01592_SES1_965b2,New,Browse,2026-04-05 22:33:43,Desktop,North,Google Ads,Fashion,0.0,No
USR01592,USR01592_SES1_965b2,New,Add to Cart,2026-04-05 22:38:43,Desktop,North,Google Ads,Fashion,0.0,No
USR01593,USR01593_SES0_dcb93,New,Browse,2026-04-03 08:56:46,Mobile,West,Social Media,Home,0.0,Yes
USR01593,USR01593_SES1_de305,New,Browse,2026-04-03 17:56:46,Tablet,West,Social Media,Electronics,0.0,Yes
USR01593,USR01593_SES2_38945,New,Browse,2026-04-04 06:56:46,Tablet,West,Social Media,Fashion,0.0,Yes
USR01594,USR01594_SES0_6720b,New,Browse,2026-04-01 04:57:29,Mobile,West,Social Media,Electronics,0.0,Yes
USR01594,USR01594_SES1_3bd2f,New,Browse,2026-04-01 17:57:29,Desktop,East,Organic,Sports,0.0,No
USR01594,USR01594_SES1_3bd2f,New,Add to Cart,2026-04-01 18:01:29,Desktop,East,Organic,Sports,0.0,No
USR01594,USR01594_SES1_3bd2f,New,Checkout,2026-04-01 18:03:29,Desktop,East,Organic,Sports,0.0,No
USR01594,USR01594_SES1_3bd2f,New,Purchase,2026-04-01 18:07:29,Desktop,East,Organic,Sports,586.0,No
USR01595,USR01595_SES0_2a2fa,Returning,Browse,2026-03-24 07:34:21,Tablet,West,Social Media,Electronics,0.0,No
USR01595,USR01595_SES0_2a2fa,Returning,Add to Cart,2026-03-24 07:37:21,Tablet,West,Social Media,Electronics,0.0,No
USR01595,USR01595_SES1_03713,Returning,Browse,2026-03-25 03:34:21,Mobile,South,Google Ads,Home,0.0,No
USR01595,USR01595_SES1_03713,Returning,Add to Cart,2026-03-25 03:36:21,Mobile,South,Google Ads,Home,0.0,No
USR01595,USR01595_SES1_03713,Returning,Checkout,2026-03-25 03:42:21,Mobile,South,Google Ads,Home,0.0,No
USR01596,USR01596_SES0_5fc9a,Returning,Browse,2026-03-22 04:11:04,Desktop,North,Google Ads,Sports,0.0,Yes
USR01596,USR01596_SES1_37bb1,Returning,Browse,2026-03-23 16:11:04,Desktop,South,Google Ads,Electronics,0.0,No
USR01596,USR01596_SES1_37bb1,Returning,Add to Cart,2026-03-23 16:16:04,Desktop,South,Google Ads,Electronics,0.0,No
USR01597,USR01597_SES0_dfa9e,New,Browse,2026-04-08 03:26:52,Tablet,West,Organic,Sports,0.0,Yes
USR01597,USR01597_SES1_b98ee,New,Browse,2026-04-08 08:26:52,Mobile,West,Social Media,Home,0.0,Yes
USR01598,USR01598_SES0_b914b,New,Browse,2026-03-18 16:14:21,Desktop,West,Social Media,Sports,0.0,Yes
USR01598,USR01598_SES1_3b22c,New,Browse,2026-03-20 02:14:21,Desktop,East,Social Media,Sports,0.0,Yes
USR01598,USR01598_SES2_0abcd,New,Browse,2026-03-21 11:14:21,Tablet,West,Google Ads,Beauty,0.0,No
USR01598,USR01598_SES2_0abcd,New,Add to Cart,2026-03-21 11:17:21,Tablet,West,Google Ads,Beauty,0.0,No
USR01598,USR01598_SES2_0abcd,New,Checkout,2026-03-21 11:19:21,Tablet,West,Google Ads,Beauty,0.0,No
USR01598,USR01598_SES2_0abcd,New,Purchase,2026-03-21 11:22:21,Tablet,West,Google Ads,Beauty,1667.63,No
USR01599,USR01599_SES0_5ec77,New,Browse,2026-03-30 23:46:45,Tablet,East,Google Ads,Sports,0.0,Yes
USR01599,USR01599_SES1_a5d2b,New,Browse,2026-04-01 07:46:45,Desktop,East,Email,Fashion,0.0,Yes
USR01600,USR01600_SES0_d1071,Returning,Browse,2026-04-07 14:47:00,Tablet,East,Social Media,Beauty,0.0,Yes
USR01601,USR01601_SES0_3f2c2,New,Browse,2026-03-27 03:19:20,Tablet,East,Social Media,Electronics,0.0,No
USR01601,USR01601_SES0_3f2c2,New,Add to Cart,2026-03-27 03:22:20,Tablet,East,Social Media,Electronics,0.0,No
USR01601,USR01601_SES0_3f2c2,New,Checkout,2026-03-27 03:25:20,Tablet,East,Social Media,Electronics,0.0,No
USR01601,USR01601_SES0_3f2c2,New,Purchase,2026-03-27 03:28:20,Tablet,East,Social Media,Electronics,3262.98,No
USR01601,USR01601_SES1_818f3,New,Browse,2026-03-27 10:19:20,Tablet,South,Social Media,Fashion,0.0,Yes
USR01601,USR01601_SES2_83913,New,Browse,2026-03-29 05:19:20,Desktop,West,Social Media,Fashion,0.0,Yes
USR01602,USR01602_SES0_5af87,Returning,Browse,2026-03-23 02:10:00,Tablet,South,Social Media,Electronics,0.0,Yes
USR01603,USR01603_SES0_25b96,New,Browse,2026-04-01 13:56:14,Tablet,North,Organic,Sports,0.0,Yes
USR01603,USR01603_SES1_6b64d,New,Browse,2026-04-03 00:56:14,Tablet,East,Social Media,Sports,0.0,Yes
USR01604,USR01604_SES0_89a59,New,Browse,2026-04-09 15:58:15,Desktop,South,Social Media,Electronics,0.0,No
USR01604,USR01604_SES0_89a59,New,Add to Cart,2026-04-09 16:01:15,Desktop,South,Social Media,Electronics,0.0,No
USR01605,USR01605_SES0_65a98,New,Browse,2026-03-26 22:46:17,Desktop,North,Google Ads,Electronics,0.0,No
USR01605,USR01605_SES0_65a98,New,Add to Cart,2026-03-26 22:51:17,Desktop,North,Google Ads,Electronics,0.0,No
USR01606,USR01606_SES0_f7cac,New,Browse,2026-03-27 02:12:03,Tablet,North,Social Media,Home,0.0,Yes
USR01606,USR01606_SES1_1a30d,New,Browse,2026-03-28 17:12:03,Tablet,North,Email,Fashion,0.0,No
USR01606,USR01606_SES1_1a30d,New,Add to Cart,2026-03-28 17:14:03,Tablet,North,Email,Fashion,0.0,No
USR01606,USR01606_SES2_d3154,New,Browse,2026-03-28 22:12:03,Mobile,East,Organic,Fashion,0.0,No
USR01606,USR01606_SES2_d3154,New,Add to Cart,2026-03-28 22:14:03,Mobile,East,Organic,Fashion,0.0,No
USR01607,USR01607_SES0_27534,New,Browse,2026-04-02 19:02:02,Desktop,South,Social Media,Sports,0.0,Yes
USR01607,USR01607_SES1_f7ac6,New,Browse,2026-04-04 02:02:02,Tablet,West,Email,Home,0.0,No
USR01607,USR01607_SES1_f7ac6,New,Add to Cart,2026-04-04 02:05:02,Tablet,West,Email,Home,0.0,No
USR01607,USR01607_SES1_f7ac6,New,Checkout,2026-04-04 02:09:02,Tablet,West,Email,Home,0.0,No
USR01607,USR01607_SES1_f7ac6,New,Purchase,2026-04-04 02:14:02,Tablet,West,Email,Home,1001.84,No
USR01607,USR01607_SES2_83244,New,Browse,2026-04-05 02:02:02,Mobile,East,Social Media,Sports,0.0,Yes
USR01608,USR01608_SES0_4c575,New,Browse,2026-04-04 09:22:41,Tablet,East,Google Ads,Electronics,0.0,No
USR01608,USR01608_SES0_4c575,New,Add to Cart,2026-04-04 09:28:41,Tablet,East,Google Ads,Electronics,0.0,No
USR01608,USR01608_SES1_46a88,New,Browse,2026-04-05 07:22:41,Mobile,West,Email,Fashion,0.0,Yes
USR01609,USR01609_SES0_d90fa,New,Browse,2026-04-03 22:42:04,Desktop,South,Email,Home,0.0,Yes
USR01609,USR01609_SES1_60013,New,Browse,2026-04-05 07:42:04,Mobile,South,Social Media,Electronics,0.0,No
